iter	RMSE
4774	1.787663979
4775	1.787625959
4776	1.787563018
4777	1.787511555
4778	1.787413496
4779	1.787328382
4780	1.787251613
4781	1.78715148
4782	1.787088463
4783	1.787076416
4784	1.786967242
4785	1.786878987
4786	1.786791519
4787	1.786706336
4788	1.786632999
4789	1.786542051
4790	1.786444857
4791	1.786357743
4792	1.786234012
4793	1.786150264
4794	1.786094863
4795	1.786025729
4796	1.785931647
4797	1.785902675
4798	1.785856696
4799	1.785797964
4800	1.785759564
4801	1.785659507
4802	1.785536373
4803	1.785529206
4804	1.785450065
4805	1.785342221
4806	1.785227071
4807	1.785186914
4808	1.78510916
4809	1.784981315
4810	1.784921648
4811	1.784882424
4812	1.784835268
4813	1.784707565
4814	1.784646819
4815	1.784544575
4816	1.78451487
4817	1.784507055
4818	1.784470216
4819	1.784346709
4820	1.784243718
4821	1.784193329
4822	1.784127795
4823	1.784032161
4824	1.784028362
4825	1.78392028
4826	1.783832721
4827	1.783764692
4828	1.783671728
4829	1.783627128
4830	1.783531036
4831	1.783465191
4832	1.783397125
4833	1.783340341
4834	1.783230223
4835	1.783159144
4836	1.783104526
4837	1.783028974
4838	1.782931635
4839	1.782878029
4840	1.782872837
4841	1.782804748
4842	1.782705247
4843	1.782617486
4844	1.78249778
4845	1.78242504
4846	1.78236083
4847	1.782275872
4848	1.782181021
4849	1.782017675
4850	1.781979016
4851	1.781940604
4852	1.781830835
4853	1.781708113
4854	1.781617347
4855	1.781562748
4856	1.781503646
4857	1.781426248
4858	1.781423361
4859	1.781331092
4860	1.781326569
4861	1.781250251
4862	1.781176781
4863	1.781072622
4864	1.780964934
4865	1.780875322
4866	1.780764593
4867	1.780654766
4868	1.780650754
4869	1.780555318
4870	1.780514217
4871	1.780369151
4872	1.780266423
4873	1.780107854
4874	1.780003026
4875	1.779914121
4876	1.779875997
4877	1.779767862
4878	1.779736514
4879	1.779701258
4880	1.77964047
4881	1.77957045
4882	1.779486402
4883	1.779411064
4884	1.779306648
4885	1.779303486
4886	1.779279907
4887	1.779170786
4888	1.779125889
4889	1.778992769
4890	1.778898106
4891	1.778893619
4892	1.778823277
4893	1.778756744
4894	1.778707196
4895	1.778674629
4896	1.778650389
4897	1.77853121
4898	1.77846209
4899	1.778389863
4900	1.778346691
4901	1.778246567
4902	1.778199918
4903	1.778166876
4904	1.778135195
4905	1.778071954
4906	1.77796359
4907	1.777853331
4908	1.77781639
4909	1.777687068
4910	1.777557421
4911	1.777518047
4912	1.777470834
4913	1.777422805
4914	1.777294638
4915	1.777276406
4916	1.777218926
4917	1.777167487
4918	1.777113652
4919	1.77705783
4920	1.777001444
4921	1.776898115
4922	1.776803345
4923	1.776739188
4924	1.776631218
4925	1.776542378
4926	1.776484453
4927	1.776454083
4928	1.776357874
4929	1.776229829
4930	1.776148789
4931	1.776039874
4932	1.775952624
4933	1.775853566
4934	1.775762549
4935	1.77570718
4936	1.775640127
4937	1.775554103
4938	1.775468577
4939	1.775384687
4940	1.775309853
4941	1.775199818
4942	1.775118063
4943	1.77508002
4944	1.77500982
4945	1.774962972
4946	1.77492826
4947	1.774878869
4948	1.774854356
4949	1.774777355
4950	1.774692072
4951	1.774550602
4952	1.774444426
4953	1.774389183
4954	1.774333709
4955	1.774205788
4956	1.774062443
4957	1.774022165
4958	1.773890723
4959	1.773864711
4960	1.773764335
4961	1.773681926
4962	1.773649633
4963	1.773570108
4964	1.77347907
4965	1.773412352
4966	1.773330407
4967	1.773278141
4968	1.773179756
4969	1.773071158
4970	1.77298793
4971	1.772948276
4972	1.772856073
4973	1.772775341
4974	1.7727207
4975	1.772648506
4976	1.772537696
4977	1.772449827
4978	1.772390714
4979	1.772304556
4980	1.772231162
4981	1.772225317
4982	1.772132732
4983	1.772019793
4984	1.772016663
4985	1.77199873
4986	1.771958762
4987	1.771852245
4988	1.77180279
4989	1.771734276
4990	1.771633019
4991	1.77153944
4992	1.771491204
4993	1.771452878
4994	1.771382905
4995	1.771320001
4996	1.771296992
4997	1.771240242
4998	1.77122241
4999	1.771150004
5000	1.77114511
5001	1.771111954
5002	1.771052895
5003	1.77095037
5004	1.770893748
5005	1.77085714
5006	1.770810516
5007	1.770679979
5008	1.770547084
5009	1.770485024
5010	1.770430334
5011	1.770327706
5012	1.770281646
5013	1.770204046
5014	1.770085557
5015	1.770007359
5016	1.770004333
5017	1.769954362
5018	1.769883639
5019	1.769785019
5020	1.769716757
5021	1.769671052
5022	1.769594478
5023	1.769522989
5024	1.769446416
5025	1.769339514
5026	1.769242217
5027	1.769134216
5028	1.769077245
5029	1.769005195
5030	1.768960614
5031	1.768857821
5032	1.768766604
5033	1.768576754
5034	1.768572118
5035	1.768545083
5036	1.768501166
5037	1.768408855
5038	1.768318262
5039	1.76821869
5040	1.768115467
5041	1.76808054
5042	1.768007146
5043	1.767886004
5044	1.767786474
5045	1.76770263
5046	1.767659535
5047	1.767546226
5048	1.767440977
5049	1.767437387
5050	1.767376715
5051	1.767298856
5052	1.76721278
5053	1.767124968
5054	1.767071872
5055	1.766993158
5056	1.766955454
5057	1.766881718
5058	1.76682321
5059	1.766757776
5060	1.766645534
5061	1.766567208
5062	1.766519465
5063	1.766459722
5064	1.766456596
5065	1.766429378
5066	1.766382588
5067	1.766343793
5068	1.766252347
5069	1.766195245
5070	1.766092799
5071	1.766001922
5072	1.765996974
5073	1.765960819
5074	1.765906653
5075	1.765879358
5076	1.765806348
5077	1.765735228
5078	1.765689923
5079	1.765654114
5080	1.765604863
5081	1.765508731
5082	1.765432429
5083	1.765343278
5084	1.765252857
5085	1.765110432
5086	1.765041413
5087	1.764976089
5088	1.7648826
5089	1.764858133
5090	1.764767258
5091	1.764709492
5092	1.764603014
5093	1.764526091
5094	1.764434727
5095	1.764344679
5096	1.764297804
5097	1.764223444
5098	1.764114893
5099	1.764053982
5100	1.763995439
5101	1.763940885
5102	1.763922127
5103	1.763830733
5104	1.763755227
5105	1.763649619
5106	1.763562799
5107	1.76345958
5108	1.763384952
5109	1.763314091
5110	1.763216693
5111	1.763148309
5112	1.763080297
5113	1.763002465
5114	1.762953901
5115	1.76288066
5116	1.762784226
5117	1.762763485
5118	1.762644342
5119	1.762576775
5120	1.762504469
5121	1.762499902
5122	1.762437818
5123	1.762333773
5124	1.762246201
5125	1.762200763
5126	1.762153453
5127	1.761953173
5128	1.761917253
5129	1.761871387
5130	1.761811507
5131	1.761749826
5132	1.761652215
5133	1.761579878
5134	1.761506845
5135	1.761503811
5136	1.761428546
5137	1.761380432
5138	1.761327555
5139	1.761268713
5140	1.761177198
5141	1.761121388
5142	1.761091065
5143	1.761088271
5144	1.761010446
5145	1.760976746
5146	1.760905205
5147	1.760820866
5148	1.760778389
5149	1.760664008
5150	1.760660091
5151	1.760568532
5152	1.760541061
5153	1.760472828
5154	1.760417172
5155	1.760344453
5156	1.760283569
5157	1.760179267
5158	1.760176266
5159	1.760085099
5160	1.759994778
5161	1.759913091
5162	1.759868567
5163	1.759830454
5164	1.759791928
5165	1.75972491
5166	1.759668969
5167	1.759608534
5168	1.759511381
5169	1.759474669
5170	1.759276599
5171	1.75915595
5172	1.759023063
5173	1.758958473
5174	1.758891587
5175	1.758794853
5176	1.758705064
5177	1.758576302
5178	1.758545572
5179	1.758504621
5180	1.758392108
5181	1.758330186
5182	1.758264387
5183	1.758231721
5184	1.758228072
5185	1.758113042
5186	1.758017345
5187	1.757940022
5188	1.75789622
5189	1.757877127
5190	1.757799566
5191	1.757730539
5192	1.757668813
5193	1.75754073
5194	1.757537871
5195	1.757457773
5196	1.757393233
5197	1.757219522
5198	1.7571294
5199	1.75699616
5200	1.756894336
5201	1.75680355
5202	1.756749128
5203	1.756673718
5204	1.75661267
5205	1.756523574
5206	1.756476653
5207	1.756451829
5208	1.756409986
5209	1.756332123
5210	1.756255126
5211	1.756207064
5212	1.756096806
5213	1.755971831
5214	1.755967821
5215	1.755893857
5216	1.755849691
5217	1.755814055
5218	1.755694073
5219	1.755657297
5220	1.755644634
5221	1.75551287
5222	1.755495398
5223	1.755468064
5224	1.75537148
5225	1.755298978
5226	1.755233279
5227	1.755159129
5228	1.75511516
5229	1.75511182
5230	1.75504073
5231	1.754983983
5232	1.754903746
5233	1.754858753
5234	1.754782081
5235	1.754728713
5236	1.754618637
5237	1.754541385
5238	1.754468404
5239	1.754387185
5240	1.754383382
5241	1.754272656
5242	1.754203408
5243	1.754137981
5244	1.754080567
5245	1.754075274
5246	1.753987602
5247	1.753924884
5248	1.753884667
5249	1.753828629
5250	1.753775271
5251	1.753678815
5252	1.753607043
5253	1.75351432
5254	1.75346326
5255	1.753402926
5256	1.753321701
5257	1.753185881
5258	1.753096102
5259	1.753035182
5260	1.753006798
5261	1.752936352
5262	1.752841086
5263	1.75277219
5264	1.75272716
5265	1.752683658
5266	1.752620791
5267	1.752546832
5268	1.752484739
5269	1.752423392
5270	1.752395659
5271	1.752318048
5272	1.752200553
5273	1.752103865
5274	1.752030796
5275	1.751961273
5276	1.751894127
5277	1.75183995
5278	1.75175932
5279	1.751707368
5280	1.751673581
5281	1.751591089
5282	1.75150119
5283	1.751451015
5284	1.751344293
5285	1.751271771
5286	1.751235299
5287	1.751154182
5288	1.751017449
5289	1.750935454
5290	1.750869911
5291	1.750780197
5292	1.750663244
5293	1.750581275
5294	1.750500986
5295	1.750448687
5296	1.750373235
5297	1.750320673
5298	1.7501544
5299	1.750075638
5300	1.75001083
5301	1.749931162
5302	1.749857817
5303	1.749814066
5304	1.749686197
5305	1.749586686
5306	1.749583877
5307	1.749549182
5308	1.749495172
5309	1.749435485
5310	1.749365186
5311	1.749314619
5312	1.74925457
5313	1.74919576
5314	1.749131128
5315	1.7490193
5316	1.748959161
5317	1.748921041
5318	1.748889797
5319	1.74881712
5320	1.748780237
5321	1.748699634
5322	1.748646759
5323	1.74856521
5324	1.748510483
5325	1.748393481
5326	1.748386326
5327	1.748311288
5328	1.74828684
5329	1.748166137
5330	1.748118759
5331	1.748039236
5332	1.747976203
5333	1.747911478
5334	1.747810546
5335	1.747793956
5336	1.747751528
5337	1.747612068
5338	1.7475362
5339	1.747448693
5340	1.747411099
5341	1.747317572
5342	1.747248482
5343	1.74721265
5344	1.747209674
5345	1.747176488
5346	1.74707255
5347	1.747002602
5348	1.746917198
5349	1.746857749
5350	1.746804108
5351	1.746728438
5352	1.746688952
5353	1.746602348
5354	1.746489756
5355	1.746441338
5356	1.746370077
5357	1.746338872
5358	1.746270577
5359	1.746213903
5360	1.746142443
5361	1.746081512
5362	1.74598689
5363	1.745878592
5364	1.745843835
5365	1.745735567
5366	1.745679284
5367	1.745545071
5368	1.745540245
5369	1.74547446
5370	1.745406385
5371	1.745332561
5372	1.745255418
5373	1.745140411
5374	1.745081184
5375	1.74502712
5376	1.744914963
5377	1.744846453
5378	1.744749864
5379	1.744699922
5380	1.744663191
5381	1.744570679
5382	1.744512756
5383	1.744466775
5384	1.744394127
5385	1.744391239
5386	1.744323339
5387	1.744262066
5388	1.744156264
5389	1.744128117
5390	1.744104909
5391	1.74402159
5392	1.744016679
5393	1.743906112
5394	1.743807846
5395	1.743791288
5396	1.743721113
5397	1.743671831
5398	1.743599353
5399	1.743561326
5400	1.743462556
5401	1.743327262
5402	1.743264736
5403	1.74318621
5404	1.743143347
5405	1.743045401
5406	1.742993674
5407	1.742947493
5408	1.74279855
5409	1.742761624
5410	1.742681341
5411	1.742567805
5412	1.742487432
5413	1.742405148
5414	1.742330071
5415	1.742277077
5416	1.742194825
5417	1.742101436
5418	1.742017113
5419	1.741926547
5420	1.741834033
5421	1.741735748
5422	1.741649793
5423	1.741576061
5424	1.741477088
5425	1.741440339
5426	1.74139646
5427	1.741311738
5428	1.741295034
5429	1.74122962
5430	1.741172629
5431	1.741074592
5432	1.741007703
5433	1.74086755
5434	1.740844388
5435	1.740778514
5436	1.740692724
5437	1.74065314
5438	1.740551226
5439	1.740523317
5440	1.740464238
5441	1.740413233
5442	1.740352193
5443	1.740274179
5444	1.740222552
5445	1.740179697
5446	1.740138309
5447	1.740026593
5448	1.739889729
5449	1.739826904
5450	1.739744746
5451	1.739607818
5452	1.739501403
5453	1.739385033
5454	1.73932437
5455	1.739213739
5456	1.739172779
5457	1.739142457
5458	1.739097699
5459	1.739066098
5460	1.739034003
5461	1.738924614
5462	1.738864603
5463	1.738744407
5464	1.738636532
5465	1.738582013
5466	1.73848426
5467	1.738417174
5468	1.738367554
5469	1.738308927
5470	1.738272158
5471	1.738153137
5472	1.738025514
5473	1.73794863
5474	1.737883736
5475	1.737798781
5476	1.737752777
5477	1.737651077
5478	1.737605396
5479	1.737540114
5480	1.737537184
5481	1.737470536
5482	1.737405178
5483	1.737378936
5484	1.737321172
5485	1.73728125
5486	1.737187929
5487	1.737098566
5488	1.737059132
5489	1.737032776
5490	1.736980191
5491	1.736862123
5492	1.736700893
5493	1.736663244
5494	1.736581224
5495	1.736486779
5496	1.736409624
5497	1.736369851
5498	1.736313708
5499	1.736246425
5500	1.736195594
5501	1.736191679
5502	1.736137523
5503	1.736060444
5504	1.73598069
5505	1.735918875
5506	1.735801404
5507	1.735712753
5508	1.735679493
5509	1.735661067
5510	1.735619378
5511	1.735562064
5512	1.73551302
5513	1.735405952
5514	1.735344517
5515	1.735308805
5516	1.735230616
5517	1.735139467
5518	1.735042893
5519	1.734986916
5520	1.734912285
5521	1.734842684
5522	1.734742626
5523	1.734664875
5524	1.734584143
5525	1.734486655
5526	1.734450538
5527	1.734342553
5528	1.734284287
5529	1.734226263
5530	1.73415103
5531	1.734114411
5532	1.734049778
5533	1.734004262
5534	1.733959538
5535	1.733909598
5536	1.733825319
5537	1.733711942
5538	1.733650696
5539	1.733597911
5540	1.733595158
5541	1.733515296
5542	1.73345923
5543	1.733357066
5544	1.733232427
5545	1.733116319
5546	1.733052086
5547	1.732961101
5548	1.732898844
5549	1.732893793
5550	1.732837076
5551	1.732728633
5552	1.732689594
5553	1.732546772
5554	1.732476026
5555	1.732416758
5556	1.73236775
5557	1.732345582
5558	1.732218969
5559	1.732122615
5560	1.732032916
5561	1.731983364
5562	1.731868359
5563	1.731815831
5564	1.73174239
5565	1.731652435
5566	1.731540803
5567	1.731506457
5568	1.731402922
5569	1.731380511
5570	1.731324385
5571	1.731321489
5572	1.731224481
5573	1.731189114
5574	1.731134179
5575	1.731056834
5576	1.730986862
5577	1.730922459
5578	1.730853425
5579	1.730781696
5580	1.730732843
5581	1.730654372
5582	1.730623244
5583	1.73057108
5584	1.730491485
5585	1.730440615
5586	1.730423981
5587	1.730381506
5588	1.730318876
5589	1.730162275
5590	1.730086192
5591	1.730059044
5592	1.730022302
5593	1.729930711
5594	1.729899136
5595	1.729832912
5596	1.729745879
5597	1.729663678
5598	1.729568511
5599	1.729497866
5600	1.729427357
5601	1.729316898
5602	1.7292258
5603	1.729165759
5604	1.72903719
5605	1.728940238
5606	1.728904092
5607	1.728816528
5608	1.728726528
5609	1.728640039
5610	1.728571929
5611	1.728449668
5612	1.728446332
5613	1.728354243
5614	1.728281743
5615	1.728195427
5616	1.728125072
5617	1.727970185
5618	1.727891975
5619	1.72783966
5620	1.727789531
5621	1.727734948
5622	1.727647595
5623	1.727591922
5624	1.727552448
5625	1.727463949
5626	1.727379213
5627	1.727264484
5628	1.727244294
5629	1.727210676
5630	1.727057795
5631	1.726972319
5632	1.726912229
5633	1.726856162
5634	1.726776846
5635	1.726668173
5636	1.726617686
5637	1.726573075
5638	1.726539233
5639	1.726534552
5640	1.726473591
5641	1.726447428
5642	1.726381808
5643	1.7263245
5644	1.726292004
5645	1.726245433
5646	1.726185725
5647	1.726086567
5648	1.726047151
5649	1.72594795
5650	1.725904276
5651	1.725841681
5652	1.725729992
5653	1.725686433
5654	1.725599875
5655	1.725549886
5656	1.725474441
5657	1.725417453
5658	1.725327873
5659	1.72523071
5660	1.725143915
5661	1.72509913
5662	1.725067466
5663	1.724998631
5664	1.724946828
5665	1.724893337
5666	1.724812446
5667	1.724809065
5668	1.72477409
5669	1.724743035
5670	1.724739201
5671	1.724687525
5672	1.724665414
5673	1.724606445
5674	1.724474427
5675	1.724406702
5676	1.724402645
5677	1.724275888
5678	1.724230868
5679	1.724193003
5680	1.724071109
5681	1.724068261
5682	1.724064689
5683	1.724011258
5684	1.724006682
5685	1.723964187
5686	1.723867129
5687	1.723776284
5688	1.723699726
5689	1.723614243
5690	1.72347356
5691	1.723433039
5692	1.723333479
5693	1.723291828
5694	1.723239699
5695	1.723145726
5696	1.723103113
5697	1.723026706
5698	1.722941533
5699	1.722879063
5700	1.722825591
5701	1.722753766
5702	1.722667971
5703	1.722594979
5704	1.72249601
5705	1.722438924
5706	1.72233416
5707	1.722288347
5708	1.722219403
5709	1.722152032
5710	1.722121318
5711	1.722029665
5712	1.721934641
5713	1.721847429
5714	1.721786561
5715	1.721714169
5716	1.721676575
5717	1.721639641
5718	1.721587631
5719	1.721520345
5720	1.721496362
5721	1.721449413
5722	1.721377996
5723	1.72137533
5724	1.721301267
5725	1.721240528
5726	1.721174832
5727	1.7210956
5728	1.721046283
5729	1.72097122
5730	1.720895849
5731	1.720852496
5732	1.720791913
5733	1.720659753
5734	1.72060695
5735	1.720526096
5736	1.720356741
5737	1.720259398
5738	1.720179548
5739	1.72011903
5740	1.720064863
5741	1.719981397
5742	1.719905419
5743	1.719845045
5744	1.719772728
5745	1.719767931
5746	1.719621637
5747	1.71956932
5748	1.719501145
5749	1.719390226
5750	1.719278637
5751	1.719199417
5752	1.719114609
5753	1.719049908
5754	1.71897085
5755	1.718890816
5756	1.718795379
5757	1.718705804
5758	1.718608124
5759	1.718534303
5760	1.718459751
5761	1.718424595
5762	1.71836045
5763	1.718229347
5764	1.71811614
5765	1.718028292
5766	1.717893541
5767	1.717792362
5768	1.71772917
5769	1.717648896
5770	1.717576561
5771	1.717499925
5772	1.717458935
5773	1.717376968
5774	1.717326294
5775	1.717297074
5776	1.717250994
5777	1.717192287
5778	1.717140055
5779	1.717066669
5780	1.716986386
5781	1.716927449
5782	1.716852044
5783	1.716774737
5784	1.716677936
5785	1.716628178
5786	1.71653731
5787	1.716484669
5788	1.716394926
5789	1.716376271
5790	1.71630721
5791	1.716230374
5792	1.716207266
5793	1.716172678
5794	1.716091589
5795	1.715991294
5796	1.715887441
5797	1.715833948
5798	1.715784915
5799	1.715692482
5800	1.715613158
5801	1.715566844
5802	1.715561037
5803	1.715476265
5804	1.715377069
5805	1.715322099
5806	1.715301718
5807	1.715236728
5808	1.715181521
5809	1.715129514
5810	1.715051484
5811	1.715024385
5812	1.714907278
5813	1.714846176
5814	1.714784609
5815	1.714748228
5816	1.714682778
5817	1.714620903
5818	1.714551874
5819	1.714548489
5820	1.714447742
5821	1.714443023
5822	1.714318794
5823	1.714235561
5824	1.714148051
5825	1.714001508
5826	1.713964415
5827	1.713882357
5828	1.713822523
5829	1.713714364
5830	1.71363531
5831	1.713547035
5832	1.713494789
5833	1.713465341
5834	1.713440142
5835	1.713376821
5836	1.713344117
5837	1.71331126
5838	1.713173057
5839	1.713149781
5840	1.713117774
5841	1.713049025
5842	1.713005963
5843	1.712940736
5844	1.712845788
5845	1.712842422
5846	1.712813352
5847	1.712687312
5848	1.712647421
5849	1.712607441
5850	1.712517521
5851	1.71245507
5852	1.712413426
5853	1.712360273
5854	1.71227955
5855	1.712245116
5856	1.712155047
5857	1.712082813
5858	1.711995238
5859	1.711915612
5860	1.711832024
5861	1.71179948
5862	1.711714664
5863	1.711650499
5864	1.711597864
5865	1.711540166
5866	1.711514554
5867	1.711444626
5868	1.711377699
5869	1.711299667
5870	1.71121128
5871	1.711150307
5872	1.71100747
5873	1.710972299
5874	1.710910351
5875	1.710853908
5876	1.710729011
5877	1.710635357
5878	1.71061201
5879	1.710553033
5880	1.710483155
5881	1.710479744
5882	1.710476967
5883	1.710404408
5884	1.710303282
5885	1.710300913
5886	1.710220363
5887	1.710127303
5888	1.710001721
5889	1.7098756
5890	1.709824237
5891	1.709753503
5892	1.709682376
5893	1.709637969
5894	1.709589836
5895	1.709494687
5896	1.709423527
5897	1.709371283
5898	1.709282137
5899	1.709165611
5900	1.709121111
5901	1.70902214
5902	1.70896719
5903	1.708856726
5904	1.708853134
5905	1.70880926
5906	1.708784376
5907	1.708689924
5908	1.708578293
5909	1.708493258
5910	1.708445502
5911	1.708348901
5912	1.708284569
5913	1.708221656
5914	1.70815429
5915	1.708134772
5916	1.708092482
5917	1.707997576
5918	1.707954865
5919	1.707830547
5920	1.707725239
5921	1.707667448
5922	1.707645564
5923	1.707555763
5924	1.707458347
5925	1.707349254
5926	1.707306104
5927	1.707226918
5928	1.707159933
5929	1.707076303
5930	1.707003493
5931	1.706895124
5932	1.706805271
5933	1.70675438
5934	1.706693127
5935	1.706667343
5936	1.70660103
5937	1.706478012
5938	1.70642935
5939	1.706330071
5940	1.706196132
5941	1.706099008
5942	1.706007099
5943	1.705956699
5944	1.705921682
5945	1.705819948
5946	1.705816893
5947	1.705798946
5948	1.705674613
5949	1.705576756
5950	1.705515347
5951	1.705512759
5952	1.705504577
5953	1.705394552
5954	1.705324677
5955	1.705275913
5956	1.705176494
5957	1.705109903
5958	1.705023235
5959	1.704962293
5960	1.704896531
5961	1.704785622
5962	1.704737676
5963	1.704682494
5964	1.704604448
5965	1.704543899
5966	1.704507587
5967	1.704417088
5968	1.704395825
5969	1.704308032
5970	1.70427145
5971	1.704229721
5972	1.704127988
5973	1.704013533
5974	1.703979157
5975	1.703938686
5976	1.703889603
5977	1.703814216
5978	1.703735748
5979	1.703694841
5980	1.703689736
5981	1.703641702
5982	1.703560574
5983	1.703464549
5984	1.703386971
5985	1.703332084
5986	1.703266016
5987	1.70324833
5988	1.703161075
5989	1.703133971
5990	1.703056958
5991	1.703008658
5992	1.702919436
5993	1.702891769
5994	1.702864896
5995	1.70282104
5996	1.702737804
5997	1.702615538
5998	1.702527804
5999	1.702381482
6000	1.702344916
6001	1.702294537
6002	1.702245849
6003	1.702197552
6004	1.70214744
6005	1.70210061
6006	1.70203879
6007	1.702018895
6008	1.701933273
6009	1.701879146
6010	1.701816843
6011	1.701772457
6012	1.701694354
6013	1.701690936
6014	1.701602947
6015	1.701509388
6016	1.701477175
6017	1.701405945
6018	1.701374605
6019	1.701286151
6020	1.701192866
6021	1.70113798
6022	1.701064362
6023	1.701031298
6024	1.700951162
6025	1.700842607
6026	1.700762848
6027	1.700720416
6028	1.700672034
6029	1.700639559
6030	1.700620886
6031	1.700595653
6032	1.700574448
6033	1.700525027
6034	1.700446867
6035	1.700356958
6036	1.700296148
6037	1.700243864
6038	1.700212116
6039	1.700167839
6040	1.700090147
6041	1.700055648
6042	1.699930222
6043	1.69982228
6044	1.69975691
6045	1.699727681
6046	1.699671115
6047	1.699604453
6048	1.699517264
6049	1.699416878
6050	1.699348239
6051	1.699345663
6052	1.699276685
6053	1.699208648
6054	1.699112126
6055	1.6990876
6056	1.699025355
6057	1.698941181
6058	1.698882643
6059	1.698783395
6060	1.698734131
6061	1.698715441
6062	1.698665488
6063	1.698605204
6064	1.698484273
6065	1.698424798
6066	1.698371845
6067	1.698295802
6068	1.698273432
6069	1.698227991
6070	1.698170942
6071	1.698122902
6072	1.698018409
6073	1.697875152
6074	1.697769363
6075	1.697715163
6076	1.697692209
6077	1.697670061
6078	1.697597346
6079	1.697495009
6080	1.697452161
6081	1.69741947
6082	1.697320519
6083	1.69723213
6084	1.697123148
6085	1.697040596
6086	1.69700968
6087	1.696969363
6088	1.69688163
6089	1.696792903
6090	1.696679809
6091	1.696593567
6092	1.696530731
6093	1.696489158
6094	1.696390632
6095	1.696350816
6096	1.696269129
6097	1.696199778
6098	1.696106721
6099	1.69600925
6100	1.695925547
6101	1.695851954
6102	1.695777142
6103	1.695715205
6104	1.695628524
6105	1.695594986
6106	1.695502075
6107	1.69545693
6108	1.695363051
6109	1.695331067
6110	1.695299361
6111	1.695247827
6112	1.695183485
6113	1.695125349
6114	1.695086688
6115	1.69502417
6116	1.694970579
6117	1.694915505
6118	1.694830252
6119	1.69477705
6120	1.694715171
6121	1.694573688
6122	1.694500879
6123	1.694468413
6124	1.694442105
6125	1.694406874
6126	1.694367602
6127	1.694275058
6128	1.694215639
6129	1.694186961
6130	1.694135538
6131	1.694059272
6132	1.694007768
6133	1.693938343
6134	1.69385407
6135	1.693744411
6136	1.693712005
6137	1.693622274
6138	1.693570468
6139	1.693516279
6140	1.693448079
6141	1.693405635
6142	1.693332157
6143	1.69325584
6144	1.693193658
6145	1.693091996
6146	1.692992251
6147	1.692950886
6148	1.692875287
6149	1.692817336
6150	1.692771235
6151	1.692722615
6152	1.692628809
6153	1.692533037
6154	1.692473958
6155	1.692435642
6156	1.692267225
6157	1.692245176
6158	1.692183323
6159	1.692134451
6160	1.692113401
6161	1.692060286
6162	1.692025466
6163	1.691953259
6164	1.691852473
6165	1.691771771
6166	1.691696473
6167	1.691624539
6168	1.69155598
6169	1.691474487
6170	1.69143
6171	1.691373711
6172	1.691333333
6173	1.691261556
6174	1.69125864
6175	1.691208704
6176	1.691184838
6177	1.691140872
6178	1.691030151
6179	1.690981951
6180	1.690890753
6181	1.690800624
6182	1.690699388
6183	1.690647602
6184	1.690620366
6185	1.690597974
6186	1.690569493
6187	1.690516233
6188	1.690464239
6189	1.690363422
6190	1.690312503
6191	1.69025673
6192	1.690151062
6193	1.69009863
6194	1.690013388
6195	1.689901233
6196	1.689826456
6197	1.689736414
6198	1.689682404
6199	1.68959508
6200	1.689535146
6201	1.689482079
6202	1.689390289
6203	1.689328229
6204	1.689219071
6205	1.689144774
6206	1.689078873
6207	1.689023342
6208	1.688945856
6209	1.688846283
6210	1.688797579
6211	1.68879347
6212	1.688741712
6213	1.688673524
6214	1.688657316
6215	1.688598892
6216	1.688511582
6217	1.688444402
6218	1.688425991
6219	1.688422818
6220	1.688294376
6221	1.688238355
6222	1.688163335
6223	1.688159187
6224	1.688103164
6225	1.688016729
6226	1.687941191
6227	1.687861074
6228	1.687829971
6229	1.687732573
6230	1.68766774
6231	1.687641735
6232	1.687566055
6233	1.687530866
6234	1.687501423
6235	1.687421676
6236	1.687360493
6237	1.687232368
6238	1.687155707
6239	1.68708021
6240	1.687036246
6241	1.68699183
6242	1.686897025
6243	1.686834303
6244	1.686724689
6245	1.686625345
6246	1.68652323
6247	1.686448017
6248	1.686398841
6249	1.686304844
6250	1.686250336
6251	1.686220151
6252	1.686200715
6253	1.68612404
6254	1.68604236
6255	1.685972025
6256	1.685903834
6257	1.685831096
6258	1.685780998
6259	1.685756076
6260	1.685660122
6261	1.685611443
6262	1.685553557
6263	1.68548278
6264	1.685393673
6265	1.685363662
6266	1.685227451
6267	1.685165517
6268	1.685107328
6269	1.685056284
6270	1.685024348
6271	1.684962472
6272	1.684910711
6273	1.68485117
6274	1.684752017
6275	1.684692439
6276	1.684640698
6277	1.684593127
6278	1.684568451
6279	1.684550852
6280	1.684484957
6281	1.68444544
6282	1.684338696
6283	1.684298264
6284	1.684253434
6285	1.684193349
6286	1.684170732
6287	1.684046161
6288	1.68400716
6289	1.683969713
6290	1.683851707
6291	1.683743313
6292	1.683741
6293	1.683696887
6294	1.683600329
6295	1.683539191
6296	1.683523802
6297	1.683464459
6298	1.683372607
6299	1.683356634
6300	1.683194628
6301	1.683147561
6302	1.683098362
6303	1.683025503
6304	1.682976176
6305	1.682971612
6306	1.682922216
6307	1.682868409
6308	1.682801009
6309	1.682780233
6310	1.682682666
6311	1.682562799
6312	1.682506991
6313	1.68243718
6314	1.682400037
6315	1.682302979
6316	1.682248544
6317	1.682246083
6318	1.682203304
6319	1.68215394
6320	1.682077043
6321	1.682030428
6322	1.681985879
6323	1.681893548
6324	1.681794431
6325	1.681790361
6326	1.681642288
6327	1.681583657
